id_registro,fecha,finca,zona,producto,cantidad,unidad,precio_unitario,turno,observacion
2258,2026-01-15,Buenos Aires,sur,yuca,153.0,kilos,1150,tarde,normal
2259,2026-05-24,El Progreso,centro,yuca,222.4,kilos,1429,noche,normal
2260,2026-02-21,El Progreso,norte,huevo,155,unidades,588,tarde,lluvia
2261,2026-03-02,El Porvenir,oriente,maiz,118.33,kilos,1399,manana,normal
2262,2026-03-28,El Porvenir,sur,leche,23.78,litros,1989,noche,normal
2263,2026-03-16,El Porvenir,norte,yuca,111.31,kilos,1283,noche,normal
2264,2026-03-10,San Miguel,centro,queso,12.46,kilos,7454,tarde,baja produccion
2265,2026-04-02,San Miguel,centro,yuca,124.97,kilos,1492,noche,lluvia
2266,2026-02-18,San Miguel,oriente,yuca,238.5,kilos,1413,noche,lluvia
2267,2026-04-18,El Progreso,centro,maiz,310.42,kilos,1884,manana,normal
2268,2026-02-19,El Progreso,norte,yuca,167.22,kilos,1429,tarde,normal
2269,2026-01-28,El Porvenir,norte,maiz,65.99,kilos,1851,manana,normal
2270,2026-02-26,El Progreso,centro,yuca,77.29,kilos,1153,tarde,normal
2271,2026-05-26,Buenos Aires,sur,leche,18.79,litros,2362,noche,baja produccion
2272,2026-04-29,Buenos Aires,centro,huevo,95,unidades,698,tarde,revisar registro
2273,2026-04-26,San Miguel,sur,maiz,167.05,kilos,1705,tarde,baja produccion
2274,2026-02-06,El Progreso,sur,leche,21.23,litros,2585,noche,lluvia
2275,2026-01-10,El Progreso,sur,huevo,84,unidades,403,manana,revisar registro
2276,2026-04-01,San Miguel,sur,leche,16.59,litros,2004,noche,normal
2277,2026-04-26,Buenos Aires,oriente,yuca,149.35,kilos,1154,manana,revisar registro
2278,2026-02-22,Buenos Aires,norte,queso,21.4,kilos,7516,manana,normal
2279,2026-05-12,Buenos Aires,occidente,huevo,154,unidades,445,tarde,normal
2280,2026-03-21,San Miguel,occidente,queso,11.59,kilos,9709,tarde,normal
2281,2026-04-24,San Miguel,norte,huevo,175,unidades,538,manana,normal
2282,2026-05-06,El Progreso,norte,queso,4.79,kilos,7270,manana,normal
2283,2026-05-24,La Esperanza,sur,queso,36.03,kilos,7004,manana,normal
2284,2026-02-12,Buenos Aires,sur,leche,29.41,litros,2307,manana,revisar registro
2285,2026-03-17,San Miguel,sur,yuca,85.42,kilos,1416,tarde,lluvia
2286,2026-01-07,La Pradera,occidente,maiz,78.39,kilos,1363,tarde,normal
2287,2026-04-30,La Esperanza,occidente,huevo,56,unidades,589,manana,lluvia
2288,2026-05-19,La Esperanza,oriente,yuca,68.33,kilos,1150,manana,normal
2289,2026-05-08,El Progreso,occidente,maiz,311.44,kilos,1240,noche,normal
2290,2026-05-15,La Esperanza,oriente,yuca,203.1,kilos,1334,noche,normal
2291,2026-02-12,San Miguel,centro,leche,35.01,litros,2110,tarde,normal
2292,2026-01-12,Buenos Aires,centro,yuca,79.91,kilos,1580,manana,normal
2293,2026-02-14,San Miguel,norte,yuca,146.0,kilos,1296,tarde,baja produccion
2294,2026-04-16,El Progreso,oriente,yuca,140.74,kilos,1181,tarde,baja produccion
2295,2026-03-10,El Progreso,norte,huevo,46,unidades,576,manana,baja produccion
2296,2026-01-27,San Miguel,sur,yuca,165.39,kilos,1059,tarde,normal
2297,2026-05-12,La Pradera,occidente,huevo,135,unidades,527,tarde,normal
2298,2026-01-31,La Pradera,norte,leche,34.98,litros,2092,tarde,normal
2299,2026-04-07,La Esperanza,centro,huevo,23,unidades,379,noche,normal
2300,2026-05-27,El Progreso,oriente,leche,12.18,litros,2642,manana,revisar registro
2301,2026-03-15,La Pradera,sur,leche,43.97,litros,2557,manana,revisar registro
2302,2026-03-14,San Miguel,norte,huevo,28,unidades,441,noche,normal
2303,2026-05-26,San Miguel,centro,leche,26.55,litros,2364,noche,baja produccion
2304,2026-01-19,San Miguel,norte,huevo,98,unidades,383,tarde,revisar registro
2305,2026-02-22,El Porvenir,centro,huevo,82,unidades,462,noche,baja produccion
2306,2026-03-03,Buenos Aires,occidente,yuca,147.91,kilos,915,manana,normal
2307,2026-05-23,El Porvenir,sur,queso,38.03,kilos,9455,tarde,baja produccion
2308,2026-03-17,El Porvenir,oriente,maiz,89.51,kilos,1227,tarde,normal
2309,2026-01-01,San Miguel,norte,leche,20.16,litros,2393,manana,revisar registro
2310,2026-05-29,La Esperanza,norte,queso,6.49,kilos,7764,noche,baja produccion
2311,2026-01-18,El Porvenir,occidente,maiz,229.37,kilos,1801,manana,baja produccion
2312,2026-05-17,El Progreso,oriente,yuca,107.56,kilos,1428,tarde,normal
2313,2026-03-01,El Progreso,oriente,leche,35.38,litros,2426,tarde,normal
2314,2026-01-28,La Esperanza,occidente,maiz,253.54,kilos,1741,tarde,normal
2315,2026-01-20,El Progreso,centro,yuca,220.44,kilos,949,tarde,revisar registro
2316,2026-05-02,El Progreso,occidente,queso,11.65,kilos,7137,tarde,lluvia
2317,2026-01-11,El Progreso,oriente,leche,37.72,litros,2598,manana,normal
2318,2026-04-15,El Porvenir,norte,huevo,47,unidades,404,manana,normal
2319,2026-04-21,La Pradera,centro,yuca,165.86,kilos,935,noche,normal
2320,2026-05-21,La Pradera,occidente,yuca,121.85,kilos,1248,noche,normal
2321,2026-04-10,Buenos Aires,sur,huevo,110,unidades,620,manana,revisar registro
2322,2026-02-05,San Miguel,oriente,maiz,230.58,kilos,1239,noche,normal
2323,2026-04-16,El Progreso,sur,queso,11.62,kilos,7791,tarde,baja produccion
2324,2026-05-18,San Miguel,occidente,maiz,269.81,kilos,1770,noche,baja produccion
2325,2026-04-09,El Progreso,occidente,maiz,119.58,kilos,1310,manana,lluvia
2326,2026-05-31,El Porvenir,norte,yuca,229.77,kilos,1252,noche,normal
2327,2026-04-15,El Progreso,oriente,maiz,252.81,kilos,1819,tarde,baja produccion
2328,2026-04-22,El Progreso,oriente,yuca,91.58,kilos,1065,tarde,lluvia
2329,2026-03-31,La Pradera,occidente,maiz,112.39,kilos,1217,tarde,normal
2330,2026-05-15,San Miguel,occidente,yuca,225.99,kilos,1489,noche,normal
2331,2026-03-31,La Pradera,oriente,leche,20.97,litros,2498,manana,normal
2332,2026-03-09,San Miguel,norte,queso,6.1,kilos,7454,manana,normal
2333,2026-02-07,La Pradera,norte,queso,26.54,kilos,6945,manana,revisar registro
2334,2026-01-11,La Esperanza,centro,maiz,236.82,kilos,1868,tarde,normal
2335,2026-02-12,El Progreso,occidente,maiz,197.44,kilos,1571,manana,normal
2336,2026-01-27,El Progreso,norte,yuca,62.1,kilos,1435,noche,normal
2337,2026-05-19,La Esperanza,occidente,maiz,347.93,kilos,1772,manana,revisar registro
2338,2026-03-26,La Pradera,centro,queso,24.36,kilos,7572,manana,normal
2339,2026-02-05,San Miguel,occidente,huevo,20,unidades,542,manana,normal
2340,2026-05-10,La Pradera,occidente,queso,35.2,kilos,7623,noche,normal
2341,2026-05-12,El Progreso,oriente,huevo,29,unidades,651,noche,normal
2342,2026-01-29,San Miguel,occidente,queso,20.54,kilos,9365,manana,normal
2343,2026-03-02,La Pradera,norte,huevo,121,unidades,358,noche,lluvia
2344,2026-05-15,La Esperanza,occidente,queso,22.01,kilos,6598,tarde,normal
2345,2026-03-28,El Progreso,oriente,queso,18.42,kilos,7673,noche,baja produccion
2346,2026-03-06,La Esperanza,oriente,maiz,316.92,kilos,1556,manana,normal
2347,2026-05-02,Buenos Aires,norte,queso,16.88,kilos,7852,noche,lluvia
2348,2026-02-21,La Pradera,sur,yuca,111.9,kilos,968,manana,lluvia
2349,2026-03-25,San Miguel,norte,queso,6.14,kilos,6827,tarde,normal
2350,2026-01-20,La Pradera,oriente,maiz,268.45,kilos,1293,manana,normal
2351,2026-02-14,Buenos Aires,norte,maiz,317.05,kilos,1645,tarde,normal
2352,2026-05-06,La Pradera,centro,queso,27.46,kilos,9702,manana,baja produccion
2353,2026-03-16,La Esperanza,centro,leche,24.31,litros,2111,manana,normal
2354,2026-04-03,Buenos Aires,norte,huevo,87,unidades,542,noche,normal
2355,2026-03-06,La Esperanza,oriente,maiz,118.2,kilos,1872,noche,revisar registro
2356,2026-05-10,San Miguel,centro,huevo,91,unidades,400,noche,lluvia
2357,2026-02-13,La Pradera,occidente,queso,26.39,kilos,6670,tarde,normal
2358,2026-01-04,La Esperanza,sur,yuca,105.88,kilos,1057,noche,normal
2359,2026-03-10,El Porvenir,norte,leche,42.07,litros,2468,manana,normal
2360,2026-01-10,San Miguel,sur,maiz,289.39,kilos,1514,noche,normal
2361,2026-04-21,La Esperanza,centro,yuca,65.96,kilos,1149,tarde,lluvia
2362,2026-04-05,Buenos Aires,sur,leche,31.39,litros,2448,tarde,lluvia
2363,2026-01-29,La Esperanza,norte,queso,21.69,kilos,8444,manana,normal
2364,2026-04-15,Buenos Aires,centro,yuca,109.92,kilos,1548,noche,baja produccion
2365,2026-04-05,Buenos Aires,centro,maiz,208.52,kilos,1605,noche,normal
2366,2026-02-01,San Miguel,occidente,maiz,126.19,kilos,1437,manana,normal
2367,2026-01-25,Buenos Aires,centro,queso,12.38,kilos,6797,noche,normal
2368,2026-04-04,Buenos Aires,occidente,huevo,116,unidades,409,tarde,normal
2369,2026-01-07,San Miguel,sur,maiz,163.85,kilos,1839,noche,normal
2370,2026-04-29,Buenos Aires,sur,maiz,153.43,kilos,1201,manana,normal
2371,2026-04-26,El Progreso,sur,huevo,166,unidades,600,tarde,normal
2372,2026-02-06,San Miguel,centro,queso,6.98,kilos,9124,tarde,normal
2373,2026-05-02,La Esperanza,oriente,leche,36.16,litros,1875,manana,normal
2374,2026-01-11,Buenos Aires,centro,queso,12.56,kilos,7161,manana,normal
2375,2026-05-23,San Miguel,occidente,huevo,130,unidades,464,tarde,normal
2376,2026-05-02,Buenos Aires,sur,queso,24.03,kilos,8024,manana,baja produccion
2377,2026-04-23,La Esperanza,oriente,yuca,78.08,kilos,1150,tarde,normal
2378,2026-04-13,El Porvenir,oriente,queso,12.57,kilos,8448,manana,revisar registro
2379,2026-05-30,San Miguel,centro,huevo,57,unidades,449,noche,revisar registro
2380,2026-05-18,La Esperanza,sur,huevo,142,unidades,608,noche,lluvia
2381,2026-05-31,La Pradera,sur,queso,39.58,kilos,7408,manana,lluvia
2382,2026-03-21,La Pradera,oriente,maiz,322.79,kilos,1291,tarde,normal
2383,2026-03-26,La Pradera,occidente,yuca,62.82,kilos,1092,manana,normal
2384,2026-02-13,San Miguel,norte,huevo,25,unidades,668,tarde,normal
2385,2026-02-19,La Pradera,occidente,yuca,58.28,kilos,1144,manana,normal
2386,2026-02-12,La Esperanza,norte,maiz,226.27,kilos,1857,tarde,baja produccion
2387,2026-01-03,La Pradera,norte,leche,35.52,litros,2663,manana,baja produccion
2388,2026-01-03,Buenos Aires,occidente,yuca,248.0,kilos,1123,noche,lluvia
2389,2026-03-09,La Esperanza,centro,huevo,140,unidades,616,manana,baja produccion
2390,2026-01-13,Buenos Aires,norte,huevo,45,unidades,451,noche,lluvia
2391,2026-05-11,San Miguel,oriente,yuca,186.4,kilos,1482,noche,normal
2392,2026-01-31,Buenos Aires,oriente,yuca,240.45,kilos,1059,noche,lluvia
2393,2026-02-21,El Porvenir,norte,leche,22.67,litros,2559,tarde,normal
2394,2026-05-22,El Porvenir,oriente,leche,37.96,litros,2524,manana,normal
2395,2026-05-15,San Miguel,norte,queso,32.3,kilos,7924,tarde,revisar registro
2396,2026-01-19,San Miguel,oriente,huevo,154,unidades,616,manana,normal
2397,2026-02-14,La Esperanza,norte,leche,37.54,litros,2319,noche,revisar registro
2398,2026-05-17,La Pradera,oriente,yuca,212.24,kilos,904,manana,normal
2399,2026-05-14,El Porvenir,occidente,maiz,210.2,kilos,1580,manana,lluvia
2400,2026-01-27,La Pradera,sur,maiz,235.69,kilos,1759,noche,baja produccion
2401,2026-01-02,El Porvenir,occidente,huevo,37,unidades,418,tarde,lluvia
2402,2026-01-18,San Miguel,centro,huevo,138,unidades,571,manana,normal
2403,2026-02-11,San Miguel,centro,leche,43.05,litros,2015,noche,baja produccion
2404,2026-03-05,Buenos Aires,oriente,yuca,205.96,kilos,1277,manana,normal
2405,2026-05-21,La Esperanza,occidente,leche,19.46,litros,2703,tarde,revisar registro
2406,2026-03-31,San Miguel,oriente,yuca,96.57,kilos,1149,manana,revisar registro
2407,2026-05-27,El Porvenir,occidente,leche,34.65,litros,2688,noche,normal
2408,2026-03-22,San Miguel,centro,maiz,311.56,kilos,1312,manana,lluvia
2409,2026-02-24,El Progreso,norte,leche,34.87,litros,2439,noche,normal
2410,2026-01-15,La Esperanza,sur,huevo,41,unidades,401,tarde,lluvia
2411,2026-04-26,La Esperanza,oriente,huevo,122,unidades,359,manana,normal
2412,2026-02-13,El Porvenir,sur,leche,30.79,litros,2148,manana,baja produccion
2413,2026-02-19,La Esperanza,centro,leche,41.11,litros,2324,manana,normal
2414,2026-05-06,La Pradera,oriente,maiz,217.23,kilos,1380,manana,baja produccion
2415,2026-04-05,El Porvenir,sur,huevo,102,unidades,385,tarde,revisar registro
2416,2026-03-10,El Progreso,centro,huevo,42,unidades,582,manana,normal
2417,2026-05-02,La Esperanza,occidente,huevo,40,unidades,508,manana,normal
2418,2026-01-20,El Porvenir,sur,maiz,110.0,kilos,1862,tarde,normal
2419,2026-02-01,La Pradera,oriente,leche,10.33,litros,2094,manana,normal
2420,2026-03-29,La Pradera,centro,huevo,71,unidades,655,manana,normal
2421,2026-04-30,La Esperanza,sur,leche,17.06,litros,2720,noche,revisar registro
2422,2026-04-01,Buenos Aires,oriente,huevo,131,unidades,575,noche,normal
2423,2026-02-24,La Pradera,centro,maiz,341.49,kilos,1509,noche,normal
2424,2026-02-21,El Progreso,oriente,leche,14.44,litros,1939,tarde,lluvia
2425,2026-01-07,La Esperanza,sur,huevo,65,unidades,482,manana,normal
2426,2026-02-24,El Porvenir,norte,yuca,77.43,kilos,1571,tarde,normal
2427,2026-04-02,El Porvenir,occidente,maiz,243.75,kilos,1448,noche,baja produccion
2428,2026-02-21,La Esperanza,oriente,maiz,193.24,kilos,1712,manana,lluvia
2429,2026-02-21,San Miguel,oriente,huevo,53,unidades,658,noche,lluvia
2430,2026-03-07,La Pradera,centro,yuca,169.8,kilos,1130,tarde,baja produccion
2431,2026-01-20,El Progreso,occidente,yuca,86.82,kilos,1580,manana,normal
2432,2026-04-22,La Pradera,sur,yuca,134.2,kilos,976,manana,baja produccion
2433,2026-04-13,El Porvenir,oriente,huevo,165,unidades,398,manana,baja produccion
2434,2026-05-24,El Porvenir,occidente,leche,41.02,litros,2685,noche,normal
2435,2026-02-01,La Pradera,norte,maiz,247.39,kilos,1547,noche,lluvia
2436,2026-04-26,El Porvenir,sur,yuca,135.36,kilos,1295,manana,revisar registro
2437,2026-05-29,Buenos Aires,occidente,yuca,66.18,kilos,1070,manana,normal
2438,2026-04-04,La Esperanza,oriente,queso,9.44,kilos,7603,tarde,revisar registro
2439,2026-04-10,El Progreso,norte,yuca,60.18,kilos,1243,noche,baja produccion
2440,2026-03-28,San Miguel,sur,queso,20.75,kilos,7459,tarde,normal
2441,2026-02-20,La Esperanza,sur,leche,9.78,litros,2244,manana,normal
2442,2026-05-28,La Pradera,centro,maiz,101.68,kilos,1513,manana,baja produccion
2443,2026-05-18,La Pradera,centro,leche,24.83,litros,2621,manana,revisar registro
2444,2026-02-16,Buenos Aires,norte,leche,11.06,litros,2755,manana,revisar registro
2445,2026-04-14,La Pradera,sur,maiz,236.31,kilos,1797,manana,normal
2446,2026-02-24,La Pradera,norte,huevo,82,unidades,512,noche,normal
2447,2026-03-04,El Porvenir,norte,huevo,175,unidades,688,noche,lluvia
2448,2026-04-10,San Miguel,oriente,maiz,71.22,kilos,1633,tarde,normal
2449,2026-01-16,La Pradera,sur,huevo,79,unidades,459,noche,normal
2450,2026-05-10,La Esperanza,norte,queso,28.88,kilos,8313,noche,normal
2451,2026-02-05,El Progreso,centro,maiz,69.12,kilos,1585,noche,baja produccion
2452,2026-04-08,La Pradera,oriente,yuca,176.0,kilos,1066,manana,baja produccion
2453,2026-01-27,San Miguel,occidente,queso,27.49,kilos,8338,manana,lluvia
2454,2026-02-12,El Progreso,oriente,yuca,104.09,kilos,929,manana,normal
2455,2026-04-30,El Porvenir,centro,maiz,206.07,kilos,1202,noche,normal
2456,2026-01-03,San Miguel,norte,huevo,22,unidades,686,tarde,normal
2457,2026-04-01,El Porvenir,oriente,leche,22.84,litros,2512,tarde,normal
2458,2026-01-28,El Porvenir,sur,maiz,297.08,kilos,1541,manana,baja produccion
2459,2026-02-21,San Miguel,oriente,leche,9.19,litros,2719,noche,baja produccion
2460,2026-04-16,Buenos Aires,sur,huevo,65,unidades,647,tarde,revisar registro
2461,2026-05-26,Buenos Aires,norte,huevo,179,unidades,483,noche,normal
2462,2026-04-20,Buenos Aires,centro,leche,29.84,litros,2111,manana,normal
2463,2026-02-28,La Pradera,occidente,queso,16.7,kilos,8967,manana,lluvia
2464,2026-04-02,Buenos Aires,sur,queso,20.61,kilos,7289,noche,normal
2465,2026-05-28,El Porvenir,occidente,maiz,296.76,kilos,1410,manana,revisar registro
2466,2026-03-21,El Porvenir,occidente,maiz,325.63,kilos,1205,tarde,normal
2467,2026-02-19,La Pradera,sur,leche,40.89,litros,2121,tarde,revisar registro
2468,2026-05-04,Buenos Aires,centro,yuca,59.23,kilos,1508,manana,normal
2469,2026-05-01,San Miguel,norte,leche,18.19,litros,1983,tarde,baja produccion
2470,2026-05-18,Buenos Aires,oriente,maiz,290.42,kilos,1544,noche,normal
2471,2026-01-26,San Miguel,norte,queso,10.52,kilos,9560,manana,revisar registro
2472,2026-05-21,La Pradera,occidente,maiz,176.82,kilos,1776,noche,baja produccion
2473,2026-03-30,El Progreso,sur,huevo,134,unidades,488,tarde,baja produccion
2474,2026-04-24,Buenos Aires,norte,queso,26.82,kilos,9622,noche,normal
2475,2026-03-23,La Pradera,sur,yuca,186.11,kilos,1314,manana,normal
2476,2026-01-17,El Progreso,centro,leche,17.74,litros,2335,noche,normal
2477,2026-02-22,San Miguel,occidente,leche,10.85,litros,2398,noche,normal
2478,2026-01-30,La Pradera,norte,huevo,78,unidades,463,manana,lluvia
2479,2026-05-23,El Porvenir,oriente,yuca,149.82,kilos,1505,tarde,normal
2480,2026-03-29,La Pradera,sur,leche,39.45,litros,2527,noche,baja produccion
2481,2026-05-29,El Progreso,occidente,queso,28.03,kilos,9793,noche,normal
2482,2026-04-07,San Miguel,occidente,maiz,102.98,kilos,1849,manana,normal
2483,2026-01-12,La Esperanza,sur,huevo,50,unidades,599,manana,revisar registro
2484,2026-02-15,La Esperanza,norte,leche,35.81,litros,2064,noche,normal
2485,2026-01-25,Buenos Aires,centro,leche,22.22,litros,2125,tarde,normal
2486,2026-02-26,Buenos Aires,norte,queso,34.0,kilos,8890,tarde,normal
2487,2026-05-31,San Miguel,norte,maiz,113.07,kilos,1366,tarde,normal
2488,2026-01-28,La Esperanza,oriente,huevo,27,unidades,487,tarde,baja produccion
2489,2026-01-26,El Porvenir,oriente,leche,36.31,litros,2711,tarde,baja produccion
2490,2026-04-30,El Progreso,sur,huevo,91,unidades,585,noche,normal
2491,2026-03-02,San Miguel,occidente,huevo,133,unidades,360,tarde,revisar registro
2492,2026-05-22,El Progreso,sur,leche,24.24,litros,2008,manana,revisar registro
2493,2026-04-11,La Esperanza,oriente,maiz,310.89,kilos,1808,tarde,normal
2494,2026-04-17,La Esperanza,centro,queso,34.93,kilos,9411,manana,baja produccion
2495,2026-04-13,La Pradera,centro,yuca,214.14,kilos,1349,manana,baja produccion
2496,2026-05-28,La Pradera,occidente,maiz,252.67,kilos,1229,manana,normal
2497,2026-05-06,San Miguel,centro,huevo,154,unidades,692,tarde,baja produccion
2498,2026-01-22,San Miguel,occidente,maiz,109.01,kilos,1530,tarde,baja produccion
2499,2026-05-04,La Esperanza,norte,leche,31.44,litros,2111,manana,baja produccion
2500,2026-04-19,La Esperanza,occidente,leche,41.46,litros,2706,tarde,normal
2501,2026-03-17,El Progreso,centro,yuca,80.86,kilos,1420,manana,baja produccion
2502,2026-05-09,San Miguel,sur,queso,24.91,kilos,7007,manana,normal
2503,2026-01-25,La Esperanza,centro,maiz,234.94,kilos,1314,manana,baja produccion
2504,2026-05-11,La Pradera,norte,queso,23.84,kilos,6770,tarde,revisar registro
2505,2026-04-25,La Esperanza,oriente,queso,19.37,kilos,7732,noche,revisar registro
2506,2026-01-09,El Progreso,centro,yuca,115.56,kilos,1587,tarde,lluvia
2507,2026-03-27,La Esperanza,sur,maiz,116.86,kilos,1692,noche,revisar registro
2508,2026-02-05,San Miguel,oriente,huevo,94,unidades,372,manana,normal
2509,2026-03-21,El Porvenir,norte,queso,20.81,kilos,9420,noche,lluvia
2510,2026-03-05,La Pradera,sur,queso,38.78,kilos,7178,tarde,revisar registro
2511,2026-04-27,La Pradera,oriente,huevo,94,unidades,668,manana,baja produccion
2512,2026-03-03,La Pradera,centro,huevo,160,unidades,669,noche,normal
2513,2026-01-04,Buenos Aires,sur,maiz,194.99,kilos,1353,manana,normal
2514,2026-05-05,San Miguel,norte,leche,16.82,litros,2714,manana,baja produccion
2515,2026-04-09,San Miguel,norte,huevo,27,unidades,526,noche,lluvia
2516,2026-05-29,San Miguel,centro,maiz,307.58,kilos,1319,noche,lluvia
2517,2026-03-15,Buenos Aires,sur,leche,8.78,litros,2007,manana,revisar registro
2518,2026-03-31,El Porvenir,centro,leche,26.09,litros,2514,manana,baja produccion
2519,2026-04-15,El Progreso,norte,huevo,135,unidades,535,noche,normal
2520,2026-01-27,El Porvenir,oriente,leche,44.48,litros,2203,manana,normal
2521,2026-05-04,El Porvenir,centro,queso,7.37,kilos,8776,noche,baja produccion
2522,2026-01-14,San Miguel,occidente,leche,22.1,litros,2058,noche,lluvia
2523,2026-01-15,El Porvenir,sur,queso,6.28,kilos,8293,noche,lluvia
2524,2026-02-26,San Miguel,oriente,huevo,86,unidades,682,noche,normal
2525,2026-03-09,El Porvenir,norte,leche,32.07,litros,2519,tarde,baja produccion
2526,2026-03-21,El Progreso,sur,yuca,181.14,kilos,1292,manana,lluvia
2527,2026-01-26,Buenos Aires,centro,yuca,229.3,kilos,1474,noche,normal
2528,2026-01-10,El Progreso,oriente,huevo,163,unidades,461,manana,revisar registro
